cloud,attempt,accepted,reason,iterations,predictor_residual,final_residual,predictor_distance,corrector_distance
rank4_best,52,1,converged,4,0.00033249804166316535,4.968317980793977e-09,0.010404605517436293,0.00023265047231784737
rank4_best,53,1,converged,2,0.0001143452081410487,5.728428616129542e-09,0.009929280268115155,6.521652595427386e-05
rank4_best,54,1,converged,2,0.00011977014912374543,9.537784749390938e-09,0.010449472048541315,7.9267358460641e-05
rank4_best,55,1,converged,2,6.091298170988067e-05,6.1333098282705755e-09,0.010848436703305162,3.4912664220869726e-05
rank4_best,56,1,converged,2,9.198950383167528e-05,8.758024365207863e-09,0.008833960210533773,5.769623410019832e-05
rank4_best,57,1,converged,2,4.9576098329720405e-05,4.1705191684873795e-09,0.009147099668441575,3.632529711103295e-05
rank4_best,58,1,converged,2,7.868620034470343e-05,8.604391163784009e-09,0.0069690900999461744,3.9680268982632926e-05
rank4_best,59,1,converged,5,0.000881418925627184,1.5330467660687498e-09,0.011962906765094906,0.0005513064078335367
rank4_best,60,1,converged,2,7.965794342091952e-05,5.499429524191987e-09,0.00998126128386183,5.574036766534334e-05
rank4_best,61,1,converged,2,0.0001597200641102728,5.912574416399593e-09,0.011476718691841999,9.448476512782214e-05
rank4_best,62,1,converged,5,0.0009414084507869247,2.299348595740967e-09,0.010292827892850426,0.0006184635799884122
rank4_best,63,1,converged,3,0.00014882630136004235,5.266304320962837e-10,0.010525763297193026,7.617826046985192e-05
rank4_best,64,1,converged,2,4.7586645277186645e-05,7.4495822302080475e-09,0.011073735343272035,3.39608638197436e-05
rank4_best,65,1,converged,3,9.42853617940797e-05,7.924927858473926e-10,0.007712547039852205,6.544918317970219e-05
rank4_best,66,1,converged,2,3.811848275558027e-05,3.72720662745422e-09,0.00868969866150569,3.342759110444896e-05
rank4_best,67,1,converged,3,0.00013039406058190696,3.2509186337696534e-10,0.01025295189002058,7.707476257487404e-05
rank4_best,68,1,converged,5,0.0011626515358395106,1.3317301731349177e-08,0.009401394135153122,0.0007678232511789194
rank4_best,69,1,converged,3,0.00019517021745675374,6.029898051804482e-10,0.01180507639646472,0.00010273478055078271
rank4_best,70,1,converged,3,0.00012938295070668386,3.2133721705222347e-10,0.010247881627429704,7.613394968197433e-05
rank4_best,71,1,converged,2,7.624328535501676e-05,1.3118914325503271e-08,0.011176605448180242,5.612163596627789e-05
rank4_best,72,1,converged,2,2.5387697277435768e-05,8.712820074215112e-10,0.007750610014165201,1.3092730890321736e-05
rank4_best,73,1,converged,2,0.00013367007850377234,1.5123086026903633e-08,0.010800949533467425,6.962377682789745e-05
rank4_best,74,1,converged,2,5.3393980772210816e-05,4.290901058843641e-09,0.008880587381454358,3.3329276216264276e-05
rank4_best,75,1,converged,3,0.00017357691400052557,1.4964772307819504e-08,0.007636284554905896,0.00012184489414871947
rank4_best,76,1,converged,2,0.00011062130645384312,9.848087705359968e-09,0.008215759374651629,8.366797335301063e-05
rank4_best,77,1,converged,2,6.31689039362957e-05,5.266277272938245e-09,0.010939125211269182,4.558391554273644e-05
rank4_best,78,1,converged,2,8.069025180657482e-05,6.421185870856747e-09,0.008585036497670681,4.508131604238323e-05
rank4_best,79,1,converged,2,3.787935828066565e-05,2.8900187675445396e-09,0.007950822358297437,2.211746865994474e-05
rank4_best,80,1,converged,2,1.0681807929720226e-05,1.4007750399787604e-10,0.004297275497550067,6.694124447116081e-06
rank4_best,81,1,converged,3,0.00017073918066147349,3.8344899746371524e-10,0.010590077922586509,0.00012910408598719542
rank4_best,82,1,converged,2,0.0001089180231302261,1.4237508607818344e-08,0.011339027148242073,5.522769377362906e-05
rank4_best,83,1,converged,2,1.1877805037630603e-05,5.751275948252819e-11,0.005005872601531111,7.901997325182149e-06
rank4_best,84,1,converged,2,4.048611916191493e-05,1.2881202977706082e-09,0.005897708110368482,2.7760229432467615e-05
rank4_best,85,1,converged,2,4.567243364127754e-05,1.13032724743515e-08,0.010883349813098478,3.8018890679631904e-05
rank4_best,86,1,converged,2,2.6408021436452506e-05,8.163081052315642e-10,0.007657931945757161,1.7032100019305713e-05
rank4_best,87,1,converged,2,0.00011441823660253074,4.951745422596674e-09,0.010849475833595244,8.00850205868112e-05
rank4_best,88,1,converged,2,1.8973152694114212e-05,3.3516246693673037e-10,0.0066928262922587465,1.1936597604088311e-05
rank4_best,89,1,converged,2,5.002128511329518e-06,2.4236443442570928e-11,0.005854697908665734,3.7049853436770173e-06
rank4_best,90,1,converged,5,0.0007848263037544309,1.9343522964855705e-09,0.011123687580018415,0.0005247154384104732
rank4_best,91,1,converged,2,2.60650174515271e-05,5.326571640415596e-10,0.007813312969379626,2.5661381956271076e-05
rank4_best,92,1,converged,4,0.0003900082835080231,1.7844063199870102e-09,0.010578144439562757,0.00029097109034034523
rank4_best,93,1,converged,2,2.1932585352678146e-05,1.713349207859804e-09,0.009044010527997455,1.354626780600378e-05
rank4_best,94,1,converged,2,0.00010387661482859669,1.9305371229336357e-08,0.010945788983836307,6.195869550535251e-05
rank4_best,95,1,converged,2,9.057878881540847e-05,1.2606065035756404e-08,0.0103206448317389,5.5796906742713546e-05
rank4_best,96,1,converged,5,0.0005765817642004838,2.235428562514345e-09,0.009812259361912866,0.00038329411993460723
rank4_best,97,1,converged,2,1.6974601663285065e-05,6.979838121312868e-10,0.006362958210960289,1.4097059371232942e-05
rank4_best,98,1,converged,2,8.159005330917554e-06,1.4117104721685437e-10,0.0039060006766485646,5.281253812062337e-06
rank4_best,99,1,converged,2,5.775271100974161e-05,4.439032003460979e-09,0.007756611302952018,3.501453663970702e-05
rank4_best,100,1,converged,2,2.2072761699919008e-05,8.497004449458682e-10,0.00432817333157375,1.3408445553638073e-05
rank4_best,101,1,converged,2,7.814108673976006e-05,2.7707194765312788e-09,0.008211497744575443,4.7161309887163095e-05
rank4_best,102,1,converged,2,4.61843931995917e-05,2.2711215165665834e-09,0.0063496298061763755,2.642657904661332e-05
rank4_best,103,1,converged,2,4.5820972185890424e-05,5.308160214462537e-09,0.009616473418143224,3.775307430045408e-05
rank4_best,104,1,converged,4,0.0002495288314712557,1.4906492592687333e-09,0.009949319528098527,0.00017878470476564838
rank4_best,105,1,converged,3,0.0003032527709962166,5.479031472320316e-09,0.011758312939048414,0.0002036875616832961
rank4_best,106,1,converged,2,1.7871547304028546e-05,6.098449676746505e-10,0.005686725332813464,1.3961586570953688e-05
rank4_best,107,1,converged,2,6.492824460102817e-05,6.553340690347846e-09,0.009643798458672113,4.494783421982443e-05
rank4_best,108,1,converged,4,0.0006298227706008377,1.4418399713258735e-08,0.011709002651836045,0.00038323963696792687
rank4_best,109,1,converged,2,3.515918677895068e-05,2.9024246580970463e-09,0.008011682365184755,1.9629585154367555e-05
rank4_best,110,1,converged,3,0.0002376438627621315,9.35576261980862e-09,0.011718994125180711,0.00016883809823133597
rank4_best,111,1,converged,4,0.0005944493078611283,1.3532457406194718e-08,0.011064119892131173,0.0004304999856874376
rank4_best,112,1,converged,2,0.00016730908002158504,4.449923301849065e-09,0.010158632791662703,0.000122598968769661
rank4_best,113,1,converged,3,6.305156357897234e-05,2.5135875747877377e-10,0.011482654823808431,5.2309711321012885e-05
rank4_best,114,1,converged,4,0.00044667643357407434,1.0496209809657804e-08,0.009140890428799342,0.0003123466620373345
rank4_best,115,1,converged,3,0.00020426795666730202,1.6086600766368766e-09,0.011786025817612558,0.00012777782393380162
rank4_best,116,1,converged,3,0.00019961462587084113,6.088999272167469e-10,0.010468060297329539,0.00010032186221301351
rank4_best,117,1,converged,3,0.00017592753896558875,1.4224295515525304e-08,0.008633459198732778,0.00011950987920775616
rank4_best,118,1,converged,2,3.621503900409427e-05,2.0708858172237904e-09,0.0055218308395354725,2.0405017960113962e-05
rank4_best,119,1,converged,2,5.9452199230379176e-05,3.055940219664711e-09,0.0072179738111666685,4.0193426017995444e-05
rank4_best,120,1,converged,2,5.4228858619379084e-05,4.821146331193818e-09,0.0089603809676152,3.611557961005556e-05
rank4_best,121,1,converged,5,0.0012824653441556907,1.0675105241485027e-08,0.010187956686969726,0.0008718796164321449
rank4_best,122,1,converged,2,0.00015728073865069802,6.022369513312194e-09,0.010868250691237934,0.00010761591485060878
rank4_best,123,1,converged,2,0.00012768185848509338,1.2507008919251547e-08,0.010450219006940865,8.466836430030217e-05
rank4_best,124,1,converged,2,4.358822310018935e-05,1.337251205102958e-09,0.007668082378652256,2.69470709952881e-05
rank4_best,125,1,converged,2,0.0001427601466987896,1.2950209797723532e-08,0.00979462036573015,9.230876246253258e-05
rank4_best,126,1,converged,2,0.00013031822512849414,1.8886124846299854e-08,0.01066001866580961,0.00010585710613296434
rank4_best,127,1,converged,2,4.164930249410976e-05,2.663632752716887e-09,0.009766883515862329,2.3523178291032354e-05
rank4_best,128,1,converged,3,0.00014318046763926842,1.8399321320481415e-08,0.007629124111713953,9.607544656194754e-05
rank4_best,129,1,converged,2,8.794306396183791e-05,1.034661155000621e-08,0.010251396237065207,6.164436361573826e-05
rank4_best,130,1,converged,2,4.7118699136728916e-05,4.608020296066706e-09,0.008374108264560167,3.2960832046982944e-05
rank4_best,131,1,converged,2,6.615493136889945e-05,1.2451746059804384e-08,0.009066846488277245,5.020662143686818e-05
rank4_best,132,1,converged,2,5.2380679457221304e-05,1.5340213973920917e-09,0.005925632683661356,3.3538319906503024e-05
rank4_best,133,1,converged,2,0.0001110356606241109,7.743170597740402e-09,0.010319291896098473,7.313897418696168e-05
rank4_best,134,1,converged,2,4.5490054412621185e-05,3.885032360850419e-09,0.009992210349961181,3.210840971470092e-05
rank4_best,135,1,converged,2,6.933009663507832e-05,2.509123458713834e-09,0.006873647032025197,4.404239839418997e-05
rank4_best,136,1,converged,5,0.0007277923019366454,1.8317529647227813e-09,0.008298151280220432,0.0004937808678717121
rank4_best,137,1,converged,2,5.5331738872949975e-05,3.015376148361189e-09,0.011071459258145885,3.2374291273361244e-05
rank4_best,138,1,converged,3,0.00020513889005792173,7.092946376385914e-10,0.01008001986950656,0.00013857711504638596
rank4_best,139,1,converged,4,0.0002849988710776889,9.84222996609864e-10,0.007920808255220532,0.00020985848762674036
rank4_best,140,1,converged,3,0.00014203345483629473,4.030643473692059e-10,0.011693644642765365,0.00011238189665335392
rank4_best,141,1,converged,2,3.59307416378344e-05,3.0276584032584884e-09,0.01096613711573342,3.4305251310854625e-05
rank4_best,142,1,converged,3,0.00014929365347526034,2.3040654231940524e-10,0.011860201281691267,0.00010189531488545805
rank4_best,143,1,converged,2,4.736368083280161e-05,1.597919893898612e-09,0.011154520673324887,3.38880239934429e-05
rank4_best,144,1,converged,2,3.449950806771545e-05,1.0973779012867307e-09,0.010003394971295066,2.3813095876086246e-05
rank4_best,145,1,converged,2,9.290435323271684e-05,9.00437037999095e-09,0.009258418130785288,5.557362812021549e-05
rank4_best,146,1,converged,3,0.00024696318009683344,1.537650522745727e-09,0.01187110926043707,0.00014454495414686975
rank4_best,147,1,converged,2,3.678237311457892e-05,1.0462235088377503e-09,0.00487821890006175,2.662164480513119e-05
rank4_best,148,1,converged,2,8.000464871310175e-05,4.6749145217364864e-09,0.008068263938918227,4.781714284054687e-05
rank4_best,149,1,converged,2,0.00013616190076139507,1.7145188622052244e-08,0.011667614231808175,9.816490641371433e-05
rank4_best,150,1,converged,3,0.0001742982471402449,2.5061053724153107e-10,0.011900232064991108,0.00012156201609214362
rank4_best,151,1,converged,3,0.00017342678056631296,7.63186052574383e-10,0.011259510222526263,0.0001386434311770209
rank4_best,152,1,converged,2,7.48844019160461e-05,2.6817197390453415e-09,0.007594340681755887,5.409647329059828e-05
rank4_best,153,1,converged,2,9.014522378218186e-05,9.146136012886021e-09,0.011668075855969191,8.91622784923322e-05
rank4_best,154,1,converged,2,0.00011024613969752406,1.0659403580528646e-08,0.007435016375443124,5.653729918188077e-05
rank4_best,155,1,converged,4,0.0005818384317228137,1.064339319004137e-08,0.00769720296762024,0.0003863163676548178
rank4_best,156,1,converged,2,0.00010920065408620596,1.3660083052568745e-08,0.009625923554877321,6.891274467099751e-05
rank4_best,157,1,converged,2,0.00013491885842232661,1.086576117978795e-08,0.008987047999463786,9.348174730509726e-05
rank4_best,158,1,converged,2,3.817935528541911e-05,1.0006290432730378e-09,0.005935863078074023,3.262588322203956e-05
rank4_best,159,1,converged,3,0.00011204316983046107,6.680137752710542e-09,0.011008998856043397,6.506835842083978e-05
rank4_best,160,1,converged,2,0.00010095934106881222,5.928611594123516e-09,0.008489126437032563,7.665282191518868e-05
rank4_best,161,1,converged,2,4.284932702066578e-05,2.202155204714105e-09,0.0073462354136632465,4.0438803580492724e-05
rank4_best,162,1,converged,2,1.3809767215727404e-05,8.324349546593835e-10,0.008236973547420487,1.3455012782405201e-05
rank4_best,163,1,converged,2,0.00010213194704662899,7.151800838415561e-09,0.009121387339996753,6.67513231481861e-05
rank4_best,164,1,converged,2,3.560414181486614e-05,3.279335422262041e-09,0.007395464666437186,2.5357424139365683e-05
rank4_best,165,1,converged,3,0.000324009511438042,1.8182469679784132e-08,0.010049344622884364,0.0002002260917338253
rank4_best,166,1,converged,2,2.9032388619425342e-05,6.696783499337487e-10,0.0046972848350807315,1.9726674316351215e-05
rank4_best,167,0,iteration_or_line_search_limit,5,0.001334784821351804,2.0803415464130417e-08,0.011791236694424286,0.0008647742302371783
rank4_best,168,1,converged,1,3.843285034474361e-06,5.05462378269902e-09,0.0018557532018874739,2.3818670831034686e-06
rank4_best,169,1,converged,4,0.0005249510302888148,1.1697524118327972e-08,0.011917003791912168,0.0003651157488718536
rank4_best,170,1,converged,4,0.00022050331827690468,2.2449161702191667e-09,0.0069780435846514355,0.0001496948474434645
rank4_best,171,1,converged,2,6.501053565701224e-05,4.739857409130693e-09,0.009238601804750743,4.2467717191873576e-05
rank4_best,172,1,converged,2,7.295339239927063e-05,5.377736593653563e-09,0.008598854468902031,4.4057889628374855e-05
rank4_best,173,1,converged,2,7.409309740881148e-05,1.9651590364212532e-08,0.01023302142972347,6.830770921815393e-05
rank4_best,174,1,converged,2,4.4272794080000864e-05,1.8486765622275218e-09,0.00567703272381433,2.8912442010312588e-05
rank4_best,175,1,converged,2,9.9339517351979e-06,7.520341356009809e-10,0.006344099051361579,7.414143475123631e-06
rank4_best,176,1,converged,4,0.0004306853495521911,7.50195233830176e-09,0.010132708976046378,0.00030969008030350565
rank4_best,177,1,converged,2,0.000100150693479572,3.3977351751825612e-09,0.009574012210971374,6.821224509930488e-05
rank4_best,178,1,converged,2,7.343733990325545e-05,9.336729961457438e-09,0.007149037300985373,5.333067105674661e-05
rank4_best,179,0,iteration_or_line_search_limit,5,0.003035899773393274,1.6169213208424168e-07,0.011688256720933172,0.0019286010898688206
rank4_best,180,1,converged,2,6.186758244489456e-05,3.3898146387190938e-09,0.007295895300879657,3.8144972152727696e-05
rank4_best,181,1,converged,2,7.399601494916631e-05,3.4180017482857196e-09,0.00935614889873827,5.332011541117482e-05
rank4_best,182,1,converged,4,0.000416625046012731,3.3793497677254476e-09,0.009971199322662692,0.00025401557574874725
rank4_best,183,1,converged,2,8.47470953182434e-05,5.261499656250902e-09,0.007691284668992095,4.241908513471107e-05
rank4_best,184,1,converged,2,0.00014573447793068712,4.454387373966879e-09,0.011783577030430703,0.00010348723920993518
rank4_best,185,1,converged,2,9.015935941448617e-05,1.5141174635356263e-08,0.011046760850368742,5.0004727215648374e-05
rank4_best,186,1,converged,2,8.798942404082669e-05,6.170721863099303e-09,0.008429460965060623,7.394227672991827e-05
rank4_best,187,1,converged,3,0.00015886955988367443,7.424465690669723e-10,0.011017838072959904,0.00010756594631604857
rank4_best,188,1,converged,3,8.108967975541707e-05,3.332412818484083e-10,0.010521409681232266,6.357263342657062e-05
rank4_best,189,1,converged,4,0.0004437088490381606,1.085708538896858e-08,0.011965023313566336,0.0003065541109358725
rank4_best,190,1,converged,3,0.0001732606270663257,1.888364450476643e-09,0.011036009900425007,0.00011225715207581588
rank4_best,191,1,converged,2,4.019229331635796e-05,1.2209576409458242e-08,0.01123633880702303,4.0491274636320076e-05
rank4_best,192,1,converged,2,0.0001139625789758327,3.173355606649025e-09,0.008980060816797225,6.522441624357541e-05
rank4_best,193,1,converged,3,0.00021078166585367523,6.938962713742452e-10,0.0114758388457775,0.00016142695029596412
rank4_best,194,1,converged,2,3.7057314572404666e-05,1.3650629910442143e-09,0.007040286382888565,3.4548080235997203e-05
rank4_best,195,1,converged,3,0.0002467590323979614,1.669863678565444e-08,0.01153893764929889,0.00018046774901829183
rank6_best,1,1,converged,2,3.664791663131956e-05,1.3685930028752073e-09,0.005189295993231171,2.9927568394359262e-05
rank6_best,2,1,converged,3,0.00014127914264522098,4.217950406227266e-09,0.010469979717146582,0.0001857321490708158
rank6_best,3,1,converged,2,2.7039649989492547e-05,8.604142116059504e-09,0.006460512283161095,4.761404198512842e-05
rank6_best,4,1,converged,2,7.695941481749564e-06,1.524225574022805e-10,0.0025993866443642056,8.421030653958409e-06
rank6_best,5,1,converged,2,1.1033813998082904e-05,2.0924740302759648e-10,0.003600166928445365,1.3507574044822466e-05
rank6_best,6,1,converged,4,0.0001859176311754318,3.2266194308860522e-09,0.011223452592959553,0.00016695767656165676
rank6_best,7,1,converged,5,0.00020979722486376783,7.373839353890091e-09,0.011101900978992127,0.00020682628155491506
rank6_best,8,1,converged,3,6.73461619422475e-05,1.7069358193383392e-09,0.010065307428434646,0.00012153175008917243
rank6_best,9,1,converged,1,6.024145599053858e-08,6.636437155077698e-11,0.0003204309231037501,1.332284552864683e-07
rank6_best,10,1,converged,3,0.00012961401603122838,6.663998546829448e-10,0.010214027850928564,0.0001307557937014492
rank6_best,11,1,converged,3,0.0001291782769678754,2.8693079811763464e-09,0.009709213990993084,0.00013696473656811198
rank6_best,12,1,converged,2,6.582681005144904e-05,6.6669182671859724e-09,0.009513806643061565,7.965842488424331e-05
rank6_best,13,1,converged,3,0.00017900673490956113,1.6699212878032502e-09,0.011398457442809574,0.00014888218832921697
rank6_best,14,1,converged,2,6.843665362629411e-05,7.370820058615878e-09,0.008941452220885741,8.457805940901834e-05
rank6_best,15,1,converged,3,8.248300117988108e-05,2.4697244514084315e-09,0.008710872335437861,0.000156112380065032
rank6_best,16,1,converged,3,0.00013991042797580522,1.36297079762484e-09,0.010072428016631427,0.00012568247098470854
rank6_best,17,1,converged,2,2.996775594279233e-05,1.1635675548888126e-09,0.004660323518143218,2.5145506974372995e-05
rank6_best,18,1,converged,2,4.932870631191627e-05,6.142245895821498e-09,0.006353451337163671,5.0227610577731914e-05
rank6_best,19,1,converged,3,4.893285180651246e-05,6.017647836040619e-10,0.0065792259857843155,8.869326131824272e-05
rank6_best,20,1,converged,2,5.8461547888631546e-05,3.5019896465784953e-09,0.006510041516767564,4.7850949565290436e-05
rank6_best,21,1,converged,2,2.6961113502115877e-05,7.920402731194955e-10,0.004422827570247454,2.222973280315402e-05
rank6_best,22,1,converged,2,4.548776731866822e-06,1.587982653693625e-10,0.0018945001672882854,6.6250064753696545e-06
rank6_best,23,1,converged,3,5.25395212112229e-05,8.409706444057603e-10,0.007038455957408168,0.00010187786115832614
rank6_best,24,1,converged,2,7.540236916719818e-06,2.7674583446532835e-10,0.0023782075826948622,8.700467924538255e-06
rank6_best,25,1,converged,2,4.438057582510063e-05,4.855632471526679e-09,0.006728616193819262,5.2970924743275406e-05
rank6_best,26,1,converged,1,1.6814024668949021e-06,3.928781472732035e-09,0.0017830746595655967,1.7414759959536575e-06
rank6_best,27,1,converged,2,5.142552621010798e-05,5.1079956052005445e-09,0.00897425134451814,5.723295193421184e-05
rank6_best,28,1,converged,2,2.2398440486104966e-05,1.0429096097592793e-09,0.0040646218771068,2.017084606308574e-05
rank6_best,29,1,converged,2,3.901848393046302e-05,2.641723618031341e-09,0.0077617404231629895,4.4180916522131905e-05
rank6_best,30,1,converged,2,2.438197400457997e-05,1.521114044075606e-09,0.00421955387818834,2.2762781709014695e-05
rank6_best,31,1,converged,5,0.0002189665796574449,4.441684915548264e-09,0.011429661523000324,0.00019982481483402355
rank6_best,32,1,converged,3,0.00016112732916833718,5.972067975666607e-09,0.011191905459433625,0.000213424782048599
rank6_best,33,1,converged,2,8.074151669883047e-05,1.3452004923228813e-08,0.009734465579410089,9.960442490515551e-05
rank6_best,34,1,converged,2,7.771812566747868e-05,1.8561154615890358e-08,0.011616022600260328,7.727232355747122e-05
rank6_best,35,1,converged,2,4.585846069338675e-05,8.328052859494953e-09,0.009224208594463844,4.305859634125374e-05
rank6_best,36,1,converged,2,4.499059974873757e-05,4.222133794993903e-09,0.005718621615451002,4.023586833595901e-05
rank6_best,37,1,converged,3,0.00013622170835539228,8.105181503694505e-10,0.01063787202176983,0.00014333775806968052
rank6_best,38,1,converged,2,1.6913795573160504e-05,2.1134280795609995e-09,0.005687665144850659,1.8341672522963692e-05
rank6_best,39,1,converged,3,0.00016338077163124823,7.80834633953982e-09,0.01144299819369694,0.0002398370094276056
rank6_best,40,1,converged,2,3.27080987776256e-05,4.447190756930579e-09,0.00784058617591318,2.9815321083790996e-05
rank6_best,41,1,converged,2,4.4630068168050426e-05,3.315884682410699e-09,0.007526941780250932,5.480241694705854e-05
rank6_best,42,1,converged,2,1.9520969646388288e-05,1.1471582081666597e-09,0.0038150219044215342,1.9166752735442143e-05
rank6_best,43,1,converged,2,4.526722999142714e-05,7.251122485922178e-09,0.009061153000848804,4.343168248778057e-05
rank6_best,44,1,converged,3,7.74049589644992e-05,2.3603988181553392e-09,0.010943830202284998,0.00013626750401152636
rank6_best,45,1,converged,2,8.378314039117786e-05,1.7733794778455945e-08,0.00824066991821674,8.091797009559897e-05
rank6_best,46,1,converged,2,1.1791009367569987e-05,3.5458355277090815e-10,0.0030937919184645672,1.168664099404973e-05
rank6_best,47,1,converged,2,3.346460638235538e-05,2.5650335895073096e-09,0.005124501899127238,3.0954413454799106e-05
rank6_best,48,1,converged,2,5.997278673764714e-05,9.66328728441054e-09,0.007534769690423813,6.868612578204477e-05
rank6_best,49,1,converged,2,7.065996092415808e-05,9.374572580260384e-09,0.00715758679649006,6.202014535115481e-05
rank6_best,50,1,converged,2,6.347547128159158e-05,9.732239725181318e-09,0.008178475689443965,7.660779981597165e-05
rank6_best,51,1,converged,3,0.00013210406927593486,1.468845002188104e-09,0.00981951664207448,0.0001252246598112606
rank6_best,52,1,converged,3,5.3975588867221496e-05,7.496154231513595e-10,0.009838533453635839,7.749938452267229e-05
rank6_best,53,1,converged,3,7.454020728768886e-05,5.073220777963707e-10,0.011936641113181545,6.775210761631945e-05
rank6_best,54,1,converged,2,9.535801527082282e-05,1.1559515226929953e-08,0.010940647335111157,0.00011686527331916579
rank6_best,55,1,converged,3,9.734579135535261e-05,4.536922016622857e-09,0.011601108333118604,0.0001856991234241898
rank6_best,56,1,converged,3,0.00014660602372853975,1.0407820872738136e-08,0.011604426202206147,0.0002761789497972945
rank6_best,57,1,converged,2,7.697266418635962e-05,1.456071232562909e-08,0.008423113253841933,8.840779132544371e-05
rank6_best,58,1,converged,2,8.554986480537329e-05,8.358732241376687e-09,0.007935837385447122,7.09796639769952e-05
rank6_best,59,1,converged,2,4.914439579793744e-05,9.96026404158552e-09,0.009578914180032557,4.591631086944764e-05
rank6_best,60,1,converged,2,3.463287598773832e-05,1.2799313741970701e-08,0.005601931186950305,6.399643882058225e-05
rank6_best,61,1,converged,3,5.4269284302349795e-05,5.251088411420059e-10,0.006711424112209862,8.463697933741206e-05
rank6_best,62,1,converged,3,0.00011681463571082614,6.682647163407883e-10,0.010561771237922044,0.00013385315454807024
rank6_best,63,1,converged,3,6.384301204554305e-05,5.767956995051701e-10,0.0071154710071512925,8.633560456039872e-05
rank6_best,64,1,converged,2,2.2730918719322224e-05,2.7017018530344563e-09,0.006669900516605994,2.1437580088028405e-05
rank6_best,65,1,converged,3,8.03917364450646e-05,4.979278480510735e-10,0.008084623335245069,0.00011726382082515824
rank6_best,66,1,converged,2,2.2239228332238034e-05,1.8150528345923666e-09,0.0063738040652292416,2.0746430304530344e-05
rank6_best,67,1,converged,3,8.971531039727452e-05,2.8078750120198286e-09,0.008618980012322284,0.00013382096654942233
rank6_best,68,1,converged,3,0.00013071518710099558,6.179541827992564e-10,0.009811649143098074,0.00012156736825701903
rank6_best,69,1,converged,2,5.95972404399725e-05,9.201288235730692e-09,0.006997893116142912,5.910777326247505e-05
rank6_best,70,1,converged,2,5.143881794300008e-05,1.5677903398892692e-08,0.01005822887092884,4.798898863750949e-05
rank6_best,71,1,converged,3,9.02540204411354e-05,2.9940106628869426e-10,0.00865817429743227,9.035216357760985e-05
rank6_best,72,1,converged,3,0.00012109869632677429,4.984600820653756e-10,0.011405312510974154,0.00014828928379064522
rank6_best,73,1,converged,3,0.0001344720152436438,5.5901435649527605e-09,0.009846931213372287,0.0001425856807831671
rank6_best,74,1,converged,3,0.00015665675613644523,1.3682981887592782e-09,0.01184937381354871,0.0001699405974198663
rank6_best,75,1,converged,2,1.0149557565926235e-05,6.690135222940794e-10,0.004397518965347959,1.0163059499866213e-05
rank6_best,76,1,converged,2,7.122234426743341e-05,8.4122083311323e-09,0.00724362787058499,6.195660452333853e-05
rank6_best,77,1,converged,1,5.50453908501109e-06,1.9572315706889767e-08,0.002054845345313135,6.2081572760339395e-06
rank6_best,78,1,converged,2,2.6307005992985453e-05,1.0202947567164982e-09,0.0061454073808597754,3.0933177734082365e-05
rank6_best,79,1,converged,2,6.895158285407902e-05,1.362733177695713e-08,0.01104973378493356,6.912038768768496e-05
rank6_best,80,1,converged,3,8.859885828261705e-05,1.7437342390889826e-09,0.008450736204280704,0.00013239965509146637
rank6_best,81,1,converged,3,9.841894399939755e-05,5.922324029337302e-10,0.00863659699505022,0.00010820095012090493
rank6_best,82,1,converged,2,6.183460707403669e-05,1.7655294315804726e-08,0.007876344560554393,0.00012351243613710735
rank6_best,83,1,converged,2,7.087789202768562e-05,7.675654423472581e-09,0.010022940732015094,8.491849154790456e-05
rank6_best,84,1,converged,2,2.2521367531726238e-05,1.0231975684694914e-09,0.005026550087442057,2.7575732916308013e-05
rank6_best,85,1,converged,3,5.2038664548736344e-05,4.6422560146999244e-10,0.006480346327291245,7.821617610527049e-05
rank6_best,86,1,converged,2,9.6620349531491e-05,1.2333944561288204e-08,0.010897089445895696,0.00011879774372545153
rank6_best,87,1,converged,3,4.709636987821194e-05,5.219993560449737e-10,0.009213896854980806,6.670119324817562e-05
rank6_best,88,1,converged,2,2.7695611651599813e-05,4.2082568887371124e-09,0.007364528096220687,2.6517975090566695e-05
rank6_best,89,1,converged,3,0.0001259518819789178,6.73718598175424e-10,0.01107252713536914,0.00014956434701358213
rank6_best,90,1,converged,3,0.00011342924666335096,1.073422658623645e-09,0.009112374995749444,0.00010963424158196235
rank6_best,91,1,converged,2,1.8704856660133102e-05,3.4424886172679492e-09,0.00398161639651083,3.1822512822455367e-05
rank6_best,92,1,converged,3,9.291277151304497e-05,3.4321293819076804e-10,0.008905056320110925,9.634560109749373e-05
rank6_best,93,1,converged,2,4.343091142996127e-05,2.546381015617196e-09,0.005608124138068462,3.6584084280599556e-05
rank6_best,94,1,converged,3,9.624507750548509e-05,3.4040969632530697e-09,0.009288885403698119,0.00017689890605409304
rank6_best,95,1,converged,3,0.0001242498738491923,4.951725984952221e-09,0.01018486191251571,0.00020258282427650334
rank6_best,96,1,converged,2,7.844513734601468e-06,8.942773047444531e-11,0.003244845652994075,9.70337855518247e-06
rank6_best,97,1,converged,1,2.7231969229770766e-07,1.7005534179829769e-10,0.0005738230705695778,3.515206299474844e-07
rank6_best,98,1,converged,3,0.00013295185228547372,3.9318065151457395e-09,0.010205862965645926,0.00018118478403636313
rank6_best,99,1,converged,3,9.110101327206889e-05,6.407798844415475e-10,0.008173662779110196,8.89332089595021e-05
